"gene_name","MI_score","p_value","p_adj_bonf","p_adj_fdr","significant","rank_mi"
"gene_1",0.11235740628768,0.005,1,0.00516311313060701,TRUE,16763
"gene_2",0.221484049249153,0.005,1,0.00516311313060701,TRUE,12034
"gene_3",0.356803151946468,0.005,1,0.00516311313060701,TRUE,6373
"gene_4",0.197103347945783,0.005,1,0.00516311313060701,TRUE,13232
"gene_6",0.14126001212568,0.005,1,0.00516311313060701,TRUE,15716
"gene_7",0.0870047079608112,0.005,1,0.00516311313060701,TRUE,17370
"gene_10",0.195805025376827,0.005,1,0.00516311313060701,TRUE,13297
"gene_11",0.0867618757556103,0.01,1,0.0102438742487286,TRUE,17383
"gene_12",0.052422618225429,0.555,1,0.555344623200677,FALSE,17707
"gene_18",0.666370237784093,0.005,1,0.00516311313060701,TRUE,825
"gene_19",0.20625762625219,0.005,1,0.00516311313060701,TRUE,12764
"gene_20",0.120045756362476,0.005,1,0.00516311313060701,TRUE,16510
"gene_21",0.0346593752018345,0.6,1,0.60020316027088,FALSE,17726
"gene_22",0.135344624594083,0.005,1,0.00516311313060701,TRUE,15953
"gene_26",0.651372729514701,0.005,1,0.00516311313060701,TRUE,919
"gene_27",0.307805260183633,0.005,1,0.00516311313060701,TRUE,8213
"gene_28",0.580462997330409,0.005,1,0.00516311313060701,TRUE,1603
"gene_29",0.452712551624414,0.005,1,0.00516311313060701,TRUE,3666
"gene_31",0.294797389182154,0.005,1,0.00516311313060701,TRUE,8787
"gene_32",0.215217219484285,0.005,1,0.00516311313060701,TRUE,12354
"gene_33",0.432810962956194,0.005,1,0.00516311313060701,TRUE,4167
"gene_34",0.43752271205484,0.005,1,0.00516311313060701,TRUE,4025
"gene_35",0.529844342596969,0.005,1,0.00516311313060701,TRUE,2276
"gene_36",0.572938320007326,0.005,1,0.00516311313060701,TRUE,1686
"gene_38",0.21364032533077,0.005,1,0.00516311313060701,TRUE,12427
"gene_39",0.520294782875999,0.005,1,0.00516311313060701,TRUE,2417
"gene_40",0.266961058291055,0.005,1,0.00516311313060701,TRUE,9952
"gene_44",0.478367685891348,0.005,1,0.00516311313060701,TRUE,3172
"gene_45",0.563601017834404,0.005,1,0.00516311313060701,TRUE,1812
"gene_46",0.677729219155172,0.005,1,0.00516311313060701,TRUE,746
"gene_47",0.356192405247442,0.005,1,0.00516311313060701,TRUE,6393
"gene_48",0.30830359310546,0.005,1,0.00516311313060701,TRUE,8196
"gene_49",0.164317729897495,0.005,1,0.00516311313060701,TRUE,14731
"gene_50",0.158822028598773,0.005,1,0.00516311313060701,TRUE,14973
"gene_51",0.203913800189183,0.005,1,0.00516311313060701,TRUE,12888
"gene_52",0.165762295236298,0.005,1,0.00516311313060701,TRUE,14660
"gene_53",0.269412197335001,0.005,1,0.00516311313060701,TRUE,9828
"gene_54",0.210292018676123,0.005,1,0.00516311313060701,TRUE,12570
"gene_55",0.402088867116909,0.005,1,0.00516311313060701,TRUE,4979
"gene_56",0.237855808404841,0.005,1,0.00516311313060701,TRUE,11253
"gene_57",0.25654407204374,0.005,1,0.00516311313060701,TRUE,10397
"gene_58",0.403246669236897,0.005,1,0.00516311313060701,TRUE,4940
"gene_59",0.178053544679966,0.005,1,0.00516311313060701,TRUE,14127
"gene_60",0.282482489755871,0.005,1,0.00516311313060701,TRUE,9298
"gene_61",0.465595026642257,0.005,1,0.00516311313060701,TRUE,3411
"gene_62",0.445459908079312,0.005,1,0.00516311313060701,TRUE,3842
"gene_63",0.346905612600929,0.005,1,0.00516311313060701,TRUE,6723
"gene_64",0.542616770018475,0.005,1,0.00516311313060701,TRUE,2076
"gene_65",0.20156855354619,0.005,1,0.00516311313060701,TRUE,13019
"gene_66",0.529841911205942,0.005,1,0.00516311313060701,TRUE,2277
"gene_67",0.419965702214288,0.005,1,0.00516311313060701,TRUE,4475
"gene_68",0.303366535230893,0.005,1,0.00516311313060701,TRUE,8411
"gene_69",0.318046604840016,0.005,1,0.00516311313060701,TRUE,7791
"gene_70",0.283656697690153,0.005,1,0.00516311313060701,TRUE,9250
"gene_71",0.290026942921586,0.005,1,0.00516311313060701,TRUE,8971
"gene_72",0.236929167788032,0.005,1,0.00516311313060701,TRUE,11302
"gene_73",0.116935805495945,0.005,1,0.00516311313060701,TRUE,16609
"gene_74",0.155795419349063,0.005,1,0.00516311313060701,TRUE,15107
"gene_75",0.589333019057973,0.005,1,0.00516311313060701,TRUE,1503
"gene_76",0.340899745027405,0.005,1,0.00516311313060701,TRUE,6935
"gene_77",0.191831311065196,0.005,1,0.00516311313060701,TRUE,13482
"gene_78",0.405999915712294,0.005,1,0.00516311313060701,TRUE,4868
"gene_79",0.177918459812537,0.005,1,0.00516311313060701,TRUE,14134
"gene_80",0.182944086968103,0.005,1,0.00516311313060701,TRUE,13908
"gene_81",0.301211658757023,0.005,1,0.00516311313060701,TRUE,8489
"gene_82",0.533746519451038,0.005,1,0.00516311313060701,TRUE,2218
"gene_83",0.692627876371605,0.005,1,0.00516311313060701,TRUE,666
"gene_85",0.278024897249605,0.005,1,0.00516311313060701,TRUE,9485
"gene_86",0.2235978333465,0.005,1,0.00516311313060701,TRUE,11926
"gene_87",0.548502450803811,0.005,1,0.00516311313060701,TRUE,1997
"gene_88",0.732304853898319,0.005,1,0.00516311313060701,TRUE,490
"gene_89",0.996256140944237,0.005,1,0.00516311313060701,TRUE,34
"gene_90",0.268684445598983,0.005,1,0.00516311313060701,TRUE,9868
"gene_91",0.685280845626346,0.005,1,0.00516311313060701,TRUE,710
"gene_92",0.521694350563097,0.005,1,0.00516311313060701,TRUE,2396
"gene_93",0.548829530298907,0.005,1,0.00516311313060701,TRUE,1991
"gene_94",0.539372244650693,0.005,1,0.00516311313060701,TRUE,2128
"gene_95",0.339992976761915,0.005,1,0.00516311313060701,TRUE,6975
"gene_96",0.149246190541672,0.005,1,0.00516311313060701,TRUE,15384
"gene_97",0.246512002870699,0.005,1,0.00516311313060701,TRUE,10831
"gene_98",0.333458983160895,0.005,1,0.00516311313060701,TRUE,7221
"gene_99",0.39639743239069,0.005,1,0.00516311313060701,TRUE,5154
"gene_100",0.240231256410668,0.005,1,0.00516311313060701,TRUE,11158
"gene_101",0.299769619847002,0.005,1,0.00516311313060701,TRUE,8558
"gene_102",0.259398309397738,0.005,1,0.00516311313060701,TRUE,10277
"gene_103",0.143344069377996,0.005,1,0.00516311313060701,TRUE,15626
"gene_104",0.235802380565973,0.005,1,0.00516311313060701,TRUE,11359
"gene_105",0.490012015633218,0.005,1,0.00516311313060701,TRUE,2941
"gene_106",0.275310983795129,0.005,1,0.00516311313060701,TRUE,9605
"gene_107",0.257812656637427,0.005,1,0.00516311313060701,TRUE,10344
"gene_109",0.368202193575353,0.005,1,0.00516311313060701,TRUE,6042
"gene_110",0.335970752311678,0.005,1,0.00516311313060701,TRUE,7137
"gene_111",0.331861146007539,0.005,1,0.00516311313060701,TRUE,7270
"gene_112",0.147943799749691,0.005,1,0.00516311313060701,TRUE,15432
"gene_113",0.113754319150568,0.005,1,0.00516311313060701,TRUE,16721
"gene_114",0.268600275076598,0.005,1,0.00516311313060701,TRUE,9871
"gene_115",0.240375309722672,0.005,1,0.00516311313060701,TRUE,11152
"gene_116",0.296045884118629,0.005,1,0.00516311313060701,TRUE,8717
"gene_117",0.332976208003641,0.005,1,0.00516311313060701,TRUE,7236
"gene_118",0.378385933334343,0.005,1,0.00516311313060701,TRUE,5707
"gene_119",0.425247602709247,0.005,1,0.00516311313060701,TRUE,4349
"gene_120",0.225581581020794,0.005,1,0.00516311313060701,TRUE,11832
"gene_121",0.552523865686243,0.005,1,0.00516311313060701,TRUE,1945
"gene_122",0.736376881953151,0.005,1,0.00516311313060701,TRUE,469
"gene_123",0.358472715547795,0.005,1,0.00516311313060701,TRUE,6312
"gene_124",0.196056188088718,0.005,1,0.00516311313060701,TRUE,13283
"gene_125",0.275129279002282,0.005,1,0.00516311313060701,TRUE,9612
"gene_126",0.401613705288231,0.005,1,0.00516311313060701,TRUE,4991
"gene_127",0.460873250900401,0.005,1,0.00516311313060701,TRUE,3511
"gene_128",0.234267850308165,0.005,1,0.00516311313060701,TRUE,11418
"gene_129",0.422657693329919,0.005,1,0.00516311313060701,TRUE,4414
"gene_130",0.317902413910781,0.005,1,0.00516311313060701,TRUE,7795
"gene_131",0.392818204506686,0.005,1,0.00516311313060701,TRUE,5278
"gene_132",0.643549085484748,0.005,1,0.00516311313060701,TRUE,980
"gene_133",0.486080793380022,0.005,1,0.00516311313060701,TRUE,3003
"gene_134",0.716155666418635,0.005,1,0.00516311313060701,TRUE,562
"gene_135",0.297692120761571,0.005,1,0.00516311313060701,TRUE,8651
"gene_136",0.394083862870096,0.005,1,0.00516311313060701,TRUE,5235
"gene_137",0.266184195437998,0.005,1,0.00516311313060701,TRUE,9992
"gene_138",0.166246772505566,0.005,1,0.00516311313060701,TRUE,14638
"gene_139",0.210329896656426,0.005,1,0.00516311313060701,TRUE,12566
"gene_140",0.332523999005861,0.005,1,0.00516311313060701,TRUE,7251
"gene_141",0.78790756391908,0.005,1,0.00516311313060701,TRUE,306
"gene_142",0.804947996118042,0.005,1,0.00516311313060701,TRUE,266
"gene_143",0.339482362123862,0.005,1,0.00516311313060701,TRUE,6995
"gene_144",0.157118306083993,0.005,1,0.00516311313060701,TRUE,15060
"gene_145",0.712602504527024,0.005,1,0.00516311313060701,TRUE,579
"gene_146",0.555525443207723,0.005,1,0.00516311313060701,TRUE,1906
"gene_147",0.152905989427961,0.005,1,0.00516311313060701,TRUE,15233
"gene_148",0.93749720602914,0.005,1,0.00516311313060701,TRUE,69
"gene_149",0.24512618091982,0.005,1,0.00516311313060701,TRUE,10902
"gene_150",0.425898023315738,0.005,1,0.00516311313060701,TRUE,4328
"gene_151",0.509698164808709,0.005,1,0.00516311313060701,TRUE,2597
"gene_152",0.357284966349646,0.005,1,0.00516311313060701,TRUE,6355
"gene_153",0.48752225351745,0.005,1,0.00516311313060701,TRUE,2984
"gene_154",0.22262485448101,0.005,1,0.00516311313060701,TRUE,11976
"gene_155",0.158082935811435,0.005,1,0.00516311313060701,TRUE,15002
"gene_156",0.11165642313539,0.005,1,0.00516311313060701,TRUE,16784
"gene_157",0.39937267008154,0.005,1,0.00516311313060701,TRUE,5063
"gene_158",0.491551189440893,0.005,1,0.00516311313060701,TRUE,2903
"gene_159",0.395862745633257,0.005,1,0.00516311313060701,TRUE,5169
"gene_160",0.453508134424297,0.005,1,0.00516311313060701,TRUE,3649
"gene_161",0.111077183091666,0.005,1,0.00516311313060701,TRUE,16806
"gene_162",0.180972653900995,0.005,1,0.00516311313060701,TRUE,14007
"gene_163",0.413020710892066,0.005,1,0.00516311313060701,TRUE,4653
"gene_164",0.163064662479304,0.005,1,0.00516311313060701,TRUE,14788
"gene_165",0.702117970569579,0.005,1,0.00516311313060701,TRUE,618
"gene_166",0.139930448475537,0.005,1,0.00516311313060701,TRUE,15769
"gene_167",0.110941543623543,0.005,1,0.00516311313060701,TRUE,16813
"gene_170",0.262432413008097,0.005,1,0.00516311313060701,TRUE,10142
"gene_171",0.202256619988654,0.005,1,0.00516311313060701,TRUE,12975
"gene_172",0.841461695555187,0.005,1,0.00516311313060701,TRUE,190
"gene_173",0.374880472879388,0.005,1,0.00516311313060701,TRUE,5818
"gene_174",0.198082779340035,0.005,1,0.00516311313060701,TRUE,13193
"gene_175",0.134758844877068,0.005,1,0.00516311313060701,TRUE,15978
"gene_176",0.213759000918559,0.005,1,0.00516311313060701,TRUE,12422
"gene_177",0.467891300215141,0.005,1,0.00516311313060701,TRUE,3372
"gene_178",0.233205550661746,0.005,1,0.00516311313060701,TRUE,11479
"gene_179",0.491224632752645,0.005,1,0.00516311313060701,TRUE,2909
"gene_180",0.815976737379657,0.005,1,0.00516311313060701,TRUE,240
"gene_181",0.352343092761938,0.005,1,0.00516311313060701,TRUE,6527
"gene_182",0.362613518755333,0.005,1,0.00516311313060701,TRUE,6199
"gene_183",0.481354784807117,0.005,1,0.00516311313060701,TRUE,3110
"gene_184",0.70190277096228,0.005,1,0.00516311313060701,TRUE,620
"gene_186",0.191914919196127,0.005,1,0.00516311313060701,TRUE,13479
"gene_187",0.118297001732066,0.005,1,0.00516311313060701,TRUE,16569
"gene_188",0.0879184920837544,0.035,1,0.035452,TRUE,17359
"gene_189",0.425868125732179,0.005,1,0.00516311313060701,TRUE,4329
"gene_190",0.40410263872496,0.005,1,0.00516311313060701,TRUE,4917
"gene_191",0.417117844201273,0.005,1,0.00516311313060701,TRUE,4561
"gene_192",0.331175005164783,0.005,1,0.00516311313060701,TRUE,7301
"gene_193",0.300001334621877,0.005,1,0.00516311313060701,TRUE,8548
"gene_194",0.253418357040625,0.005,1,0.00516311313060701,TRUE,10550
"gene_195",0.208122239000188,0.005,1,0.00516311313060701,TRUE,12666
"gene_196",0.370866116081881,0.005,1,0.00516311313060701,TRUE,5944
"gene_197",0.576749052177091,0.005,1,0.00516311313060701,TRUE,1645
"gene_198",0.127681663439735,0.005,1,0.00516311313060701,TRUE,16257
"gene_199",0.29373679791458,0.005,1,0.00516311313060701,TRUE,8829
"gene_200",0.250091983817615,0.005,1,0.00516311313060701,TRUE,10674
"gene_201",0.234596871415698,0.005,1,0.00516311313060701,TRUE,11409
"gene_202",0.290595339642445,0.005,1,0.00516311313060701,TRUE,8954
"gene_203",0.9570004221732,0.005,1,0.00516311313060701,TRUE,56
"gene_205",0.263019533719181,0.005,1,0.00516311313060701,TRUE,10126
"gene_206",0.0954230084423067,0.005,1,0.00516311313060701,TRUE,17197
"gene_207",0.294875039068947,0.005,1,0.00516311313060701,TRUE,8779
"gene_208",0.295406214172457,0.005,1,0.00516311313060701,TRUE,8744
"gene_209",0.226378221660712,0.005,1,0.00516311313060701,TRUE,11799
"gene_210",0.138058780357434,0.005,1,0.00516311313060701,TRUE,15857
"gene_211",0.36092704259148,0.005,1,0.00516311313060701,TRUE,6252
"gene_212",0.31708289585803,0.005,1,0.00516311313060701,TRUE,7833
"gene_213",0.495603156410559,0.005,1,0.00516311313060701,TRUE,2835
"gene_214",0.772869723258529,0.005,1,0.00516311313060701,TRUE,342
"gene_215",0.537437999113611,0.005,1,0.00516311313060701,TRUE,2160
"gene_216",0.738741466418218,0.005,1,0.00516311313060701,TRUE,461
"gene_217",0.221140073753574,0.005,1,0.00516311313060701,TRUE,12057
"gene_218",0.52049980853166,0.005,1,0.00516311313060701,TRUE,2411
"gene_221",0.823903516187557,0.005,1,0.00516311313060701,TRUE,226
"gene_223",0.863047485772768,0.005,1,0.00516311313060701,TRUE,148
"gene_224",0.388433811245365,0.005,1,0.00516311313060701,TRUE,5401
"gene_225",0.52858256749897,0.005,1,0.00516311313060701,TRUE,2291
"gene_226",0.513093396305864,0.005,1,0.00516311313060701,TRUE,2539
"gene_227",0.323037186582279,0.005,1,0.00516311313060701,TRUE,7611
"gene_228",0.389382210777825,0.005,1,0.00516311313060701,TRUE,5371
"gene_229",0.152343314405429,0.005,1,0.00516311313060701,TRUE,15261
"gene_230",0.224885819418646,0.005,1,0.00516311313060701,TRUE,11869
"gene_231",0.544440899395052,0.005,1,0.00516311313060701,TRUE,2049
"gene_232",0.336905358984344,0.005,1,0.00516311313060701,TRUE,7101
"gene_233",0.54890935984144,0.005,1,0.00516311313060701,TRUE,1989
"gene_234",0.544844532482951,0.005,1,0.00516311313060701,TRUE,2044
"gene_238",0.279872019879627,0.005,1,0.00516311313060701,TRUE,9403
"gene_240",0.247275379260417,0.005,1,0.00516311313060701,TRUE,10799
"gene_241",0.272256563300378,0.005,1,0.00516311313060701,TRUE,9710
"gene_242",0.0897504300188592,0.015,1,0.0153021408839779,TRUE,17326
"gene_243",0.353890054083838,0.005,1,0.00516311313060701,TRUE,6476
"gene_244",0.168660128406081,0.005,1,0.00516311313060701,TRUE,14537
"gene_245",0.132101455393006,0.005,1,0.00516311313060701,TRUE,16089
"gene_246",0.304478173381614,0.005,1,0.00516311313060701,TRUE,8363
"gene_247",0.238525972427183,0.005,1,0.00516311313060701,TRUE,11224
"gene_248",0.342214294220183,0.005,1,0.00516311313060701,TRUE,6884
"gene_249",0.206910507194516,0.005,1,0.00516311313060701,TRUE,12730
"gene_250",0.307527416099498,0.005,1,0.00516311313060701,TRUE,8231
"gene_251",0.246033777790147,0.005,1,0.00516311313060701,TRUE,10857
"gene_252",0.27708945619031,0.005,1,0.00516311313060701,TRUE,9527
"gene_253",0.174586301148809,0.005,1,0.00516311313060701,TRUE,14262
"gene_256",0.154927163863839,0.005,1,0.00516311313060701,TRUE,15147
"gene_257",0.428323990963615,0.005,1,0.00516311313060701,TRUE,4269
"gene_258",0.368483174641256,0.005,1,0.00516311313060701,TRUE,6026
"gene_259",0.26507916134479,0.005,1,0.00516311313060701,TRUE,10039
"gene_260",0.0717413810114733,0.115,1,0.115731236516407,FALSE,17592
"gene_261",0.545360762598485,0.005,1,0.00516311313060701,TRUE,2036
"gene_262",0.250102097664461,0.005,1,0.00516311313060701,TRUE,10672
"gene_263",0.834436596520016,0.005,1,0.00516311313060701,TRUE,208
"gene_264",0.135372683645138,0.005,1,0.00516311313060701,TRUE,15951
"gene_265",0.297458819014461,0.005,1,0.00516311313060701,TRUE,8663
"gene_267",0.210883564008416,0.005,1,0.00516311313060701,TRUE,12546
"gene_268",0.30508201089058,0.005,1,0.00516311313060701,TRUE,8331
"gene_269",0.176242938469142,0.005,1,0.00516311313060701,TRUE,14192
"gene_270",0.416062141942599,0.005,1,0.00516311313060701,TRUE,4591
"gene_271",0.727305631972449,0.005,1,0.00516311313060701,TRUE,515
"gene_272",0.445287051972,0.005,1,0.00516311313060701,TRUE,3848
"gene_273",0.453996621390766,0.005,1,0.00516311313060701,TRUE,3637
"gene_275",0.239881931852745,0.005,1,0.00516311313060701,TRUE,11173
"gene_276",0.125917324394863,0.005,1,0.00516311313060701,TRUE,16319
"gene_277",0.188793711138918,0.005,1,0.00516311313060701,TRUE,13616
"gene_278",0.263171227562102,0.005,1,0.00516311313060701,TRUE,10120
"gene_279",0.325587141757468,0.005,1,0.00516311313060701,TRUE,7518
"gene_280",0.123976332753352,0.005,1,0.00516311313060701,TRUE,16392
"gene_281",0.437442761864787,0.005,1,0.00516311313060701,TRUE,4027
"gene_282",0.20207136014814,0.005,1,0.00516311313060701,TRUE,12987
"gene_285",0.228294193987598,0.005,1,0.00516311313060701,TRUE,11711
"gene_286",0.476039174962393,0.005,1,0.00516311313060701,TRUE,3220
"gene_289",0.338116983356429,0.005,1,0.00516311313060701,TRUE,7056
"gene_291",0.490089115499035,0.005,1,0.00516311313060701,TRUE,2933
"gene_292",0.234496325574031,0.005,1,0.00516311313060701,TRUE,11415
"gene_293",0.196801580154141,0.005,1,0.00516311313060701,TRUE,13247
"gene_294",0.253507999847935,0.005,1,0.00516311313060701,TRUE,10544
"gene_295",0.489838762789621,0.005,1,0.00516311313060701,TRUE,2943
"gene_296",0.146956680228128,0.005,1,0.00516311313060701,TRUE,15468
"gene_297",0.485060919355046,0.005,1,0.00516311313060701,TRUE,3024
"gene_298",0.495567605822563,0.005,1,0.00516311313060701,TRUE,2837
"gene_299",0.408745049506379,0.005,1,0.00516311313060701,TRUE,4767
"gene_300",0.249922866657995,0.005,1,0.00516311313060701,TRUE,10685
"gene_301",0.357337888134503,0.005,1,0.00516311313060701,TRUE,6352
"gene_302",0.446885829418621,0.005,1,0.00516311313060701,TRUE,3804
"gene_303",0.431806046932484,0.005,1,0.00516311313060701,TRUE,4192
"gene_305",0.268202725353993,0.005,1,0.00516311313060701,TRUE,9896
"gene_306",0.323090493181868,0.005,1,0.00516311313060701,TRUE,7606
"gene_307",0.334111196546043,0.005,1,0.00516311313060701,TRUE,7191
"gene_308",0.476376132103318,0.005,1,0.00516311313060701,TRUE,3209
"gene_309",0.353696602477172,0.005,1,0.00516311313060701,TRUE,6484
"gene_310",0.363789100591765,0.005,1,0.00516311313060701,TRUE,6175
"gene_311",0.389184693371496,0.005,1,0.00516311313060701,TRUE,5376
"gene_312",0.372606733025967,0.005,1,0.00516311313060701,TRUE,5884
"gene_313",0.297981436434113,0.005,1,0.00516311313060701,TRUE,8633
"gene_314",0.139679511630062,0.005,1,0.00516311313060701,TRUE,15778
"gene_315",0.40076856117945,0.005,1,0.00516311313060701,TRUE,5019
"gene_316",0.289440565191347,0.005,1,0.00516311313060701,TRUE,8998
"gene_317",0.337279135480446,0.005,1,0.00516311313060701,TRUE,7086
"gene_318",0.737213646959854,0.005,1,0.00516311313060701,TRUE,466
"gene_319",0.628314846934395,0.005,1,0.00516311313060701,TRUE,1101
"gene_320",0.439900653939548,0.005,1,0.00516311313060701,TRUE,3970
"gene_321",0.284339368363483,0.005,1,0.00516311313060701,TRUE,9227
"gene_322",0.44413672057891,0.005,1,0.00516311313060701,TRUE,3875
"gene_323",0.125970381561625,0.005,1,0.00516311313060701,TRUE,16317
"gene_324",0.329284944138633,0.005,1,0.00516311313060701,TRUE,7378
"gene_325",0.251311692812616,0.005,1,0.00516311313060701,TRUE,10627
"gene_326",0.366506176687999,0.005,1,0.00516311313060701,TRUE,6090
"gene_327",0.388503579571195,0.005,1,0.00516311313060701,TRUE,5397
"gene_328",0.113853065802117,0.005,1,0.00516311313060701,TRUE,16717
"gene_329",0.169704950389717,0.005,1,0.00516311313060701,TRUE,14479
"gene_330",0.332450743372473,0.005,1,0.00516311313060701,TRUE,7257
"gene_331",0.213479056041505,0.005,1,0.00516311313060701,TRUE,12434
"gene_332",0.351556974674457,0.005,1,0.00516311313060701,TRUE,6557
"gene_333",0.445324499624346,0.005,1,0.00516311313060701,TRUE,3845
"gene_334",0.203620406691948,0.005,1,0.00516311313060701,TRUE,12907
"gene_335",0.289161788790334,0.005,1,0.00516311313060701,TRUE,9005
"gene_336",0.476300134315281,0.005,1,0.00516311313060701,TRUE,3211
"gene_337",0.194916254866962,0.005,1,0.00516311313060701,TRUE,13342
"gene_338",0.490893621573358,0.005,1,0.00516311313060701,TRUE,2918
"gene_339",0.249057066208818,0.005,1,0.00516311313060701,TRUE,10723
"gene_340",0.407538273977695,0.005,1,0.00516311313060701,TRUE,4814
"gene_341",0.153360692309219,0.005,1,0.00516311313060701,TRUE,15213
"gene_342",0.104991119613163,0.01,1,0.0102438742487286,TRUE,16960
"gene_343",0.184867923720391,0.005,1,0.00516311313060701,TRUE,13806
"gene_344",0.407802480120837,0.005,1,0.00516311313060701,TRUE,4803
"gene_345",0.241774335992192,0.005,1,0.00516311313060701,TRUE,11088
"gene_346",0.389031703445838,0.005,1,0.00516311313060701,TRUE,5380
"gene_347",0.218162285184477,0.005,1,0.00516311313060701,TRUE,12220
